0,freq,unique,score
coxes,2.0940984959190647,0.7055136507681353,16.062624735498357
kames,2.093558975140341,0.7055136507681353,16.061006173162188
joles,2.091400892025445,0.7055136507681353,16.0545319238175
doges,2.0908613712467217,0.7055136507681353,16.05291336148133
dopes,2.0908613712467217,0.7055136507681353,16.05291336148133
hades,2.08924280891055,0.7055136507681353,16.048057674472815
biles,2.0881637673531026,0.7055136507681353,16.04482054980047
boxes,2.0870847257956546,0.7055136507681353,16.041583425128128
fakes,2.084387121902035,0.7055136507681353,16.03349061344727
raves,2.083308080344588,0.7055136507681353,16.030253488774928
mobes,2.0795314348935205,0.7055136507681353,16.018923552421725
tajes,2.0795314348935205,0.7055136507681353,16.018923552421725
aures,2.0784523933360726,0.7055136507681353,16.01568642774938
dobes,2.0752152686637286,0.7055136507681353,16.00597505373235
sades,2.669767166817454,-1.0805759428626727,16.00354115456272
rodes,2.0741362271062815,0.7055136507681353,16.002737929060007
lakes,2.0730571855488336,0.7055136507681353,15.999500804387665
faves,2.0671224569828706,0.7055136507681353,15.981696618689774
names,2.0660434154254226,0.7055136507681353,15.978459494017432
mazes,2.065503894646699,0.7055136507681353,15.97684093168126
homes,2.064424853089251,0.7055136507681353,15.973603807008917
piles,2.061187728416908,0.7055136507681353,15.963892432991887
dazes,2.061187728416908,0.7055136507681353,15.963892432991887
maxes,2.0606482076381836,0.7055136507681353,15.962273870655714
sages,2.655739626570633,-1.0805759428626727,15.961458533822254
ropes,2.06010868685946,0.7055136507681353,15.960655308319545
poxes,2.06010868685946,0.7055136507681353,15.960655308319545
braes,2.0584901245232885,0.7055136507681353,15.95579962131103
laves,2.055792520629669,0.7055136507681353,15.94770680963017
mures,2.054713479072222,0.7055136507681353,15.94446968495783
hires,2.0503973128424304,0.7055136507681353,15.931521186268455
dures,2.0503973128424304,0.7055136507681353,15.931521186268455
wades,2.0482392297275345,0.7055136507681353,15.925046936923767
lodes,2.046620667391363,0.7055136507681353,15.920191249915252
mokes,2.045541625833916,0.7055136507681353,15.91695412524291
yates,2.0450021050551914,0.7055136507681353,15.915335562906737
sabes,2.6400935239876406,-1.0805759428626727,15.914520226073277
robes,2.044462584276468,0.7055136507681353,15.913717000570568
tozes,2.041225459604124,0.7055136507681353,15.904005626553534
tiles,2.0374488141530573,0.7055136507681353,15.892675690200335
gazes,2.0358302518168854,0.7055136507681353,15.88782000319182
sires,2.6309216707493346,-1.0805759428626727,15.88700466635836
wages,2.034211689480714,0.7055136507681353,15.882964316183305
mines,2.034211689480714,0.7055136507681353,15.882964316183305
notes,2.0325931271445423,0.7055136507681353,15.87810862917479
loges,2.0325931271445423,0.7055136507681353,15.87810862917479
lopes,2.0325931271445423,0.7055136507681353,15.87810862917479
razes,2.0304350440296464,0.7055136507681353,15.871634379830102
dines,2.029895523250923,0.7055136507681353,15.870015817493933
moves,2.0282769609147504,0.7055136507681353,15.865160130485414
kades,2.0282769609147504,0.7055136507681353,15.865160130485414
raxes,2.025579357021132,0.7055136507681353,15.85706731880456
hakes,2.025579357021132,0.7055136507681353,15.85706731880456
doves,2.0239607946849594,0.7055136507681353,15.852211631796042
lobes,2.0169470245615493,0.7055136507681353,15.831170321425812
fazes,2.01424942066793,0.7055136507681353,15.823077509744952
sakes,2.606103714928035,-1.0805759428626727,15.81255079889446
rokes,2.0104727752168623,0.7055136507681353,15.81174757339175
wires,2.009393733659415,0.7055136507681353,15.80851044871941
faxes,2.0093937336594143,0.7055136507681353,15.808510448719407
haves,2.0083146921019672,0.7055136507681353,15.805273324047064
rares,2.600168986362073,-1.0805759428626727,15.794746613196574
lazes,2.002919484314728,0.7055136507681353,15.789087700685348
james,1.9996823596423845,0.7055136507681353,15.779376326668316
rines,1.999142838863661,0.7055136507681353,15.777757764332147
laxes,1.998063797306213,0.7055136507681353,15.774520639659801
tunes,1.9942871518551457,0.7055136507681353,15.763190703306602
saves,2.5888390500088705,-1.0805759428626727,15.760756804136967
roves,1.9932081102976984,0.7055136507681353,15.75995357863426
lures,1.9921290687402506,0.7055136507681353,15.756716453961914
votes,1.9878129025104596,0.7055136507681353,15.743767955272542
carts,1.987812902510459,0.7055136507681353,15.74376795527254
napes,1.986733860953011,0.7055136507681353,15.740530830600196
boras,1.9856548193955639,0.7055136507681353,15.737293705927854
soces,2.5807462383280133,-1.0805759428626727,15.736478369094396
hopes,1.9851152986168394,0.7055136507681353,15.735675143591681
wakes,1.984575777838116,0.7055136507681353,15.734056581255512
fines,1.9829572155019444,0.7055136507681353,15.729200894246997
lokes,1.9829572155019444,0.7055136507681353,15.729200894246997
lowes,1.9824176947232208,0.7055136507681353,15.727582331910826
rajes,1.9786410492721533,0.7055136507681353,15.716252395557625
nomes,1.9759434453785332,0.7055136507681353,15.708159583876764
mozes,1.9754039245998096,0.7055136507681353,15.706541021540591
lines,1.971627279148743,0.7055136507681353,15.695211085187392
miles,1.971627279148743,0.7055136507681353,15.695211085187392
nabes,1.9710877583700186,0.7055136507681353,15.693592522851219
dozes,1.9710877583700186,0.7055136507681353,15.693592522851219
cites,1.9700087168125715,0.7055136507681353,15.690355398178877
waves,1.9673111129189513,0.7055136507681353,15.682262586498018
doxes,1.9662320713615034,0.7055136507681353,15.679025461825674
loves,1.9656925505827798,0.7055136507681353,15.677406899489503
cries,1.9656925505827798,0.7055136507681353,15.677406899489503
bites,1.9629949466891603,0.7055136507681353,15.669314087808644
safes,2.5553887617279902,-1.0805759428626727,15.660405939294327
bries,1.9586787804593695,0.7055136507681353,15.656365589119272
vades,1.95598117656575,0.7055136507681353,15.648272777438414
hazes,1.9554416557870264,0.7055136507681353,15.646654215102242
pules,1.9554416557870264,0.7055136507681353,15.646654215102242
parts,1.953823093450854,0.7055136507681353,15.641798528093727
aunes,1.9522045311146825,0.7055136507681353,15.636942841085212
paris,1.9441117194338242,0.7055136507681353,15.612664406042637
vapes,1.9419536363189285,0.7055136507681353,15.606190156697949
goxes,1.9408745947614812,0.7055136507681353,15.602953032025606
sazes,2.5359660136939297,-1.0805759428626727,15.602137695192145
riles,1.9365584285316895,0.7055136507681353,15.59000453333623
saxes,2.5311103266854147,-1.0805759428626727,15.5875706341666
hokes,1.9354793869742424,0.7055136507681353,15.586767408663892
claes,1.9354793869742424,0.7055136507681353,15.586767408663892
howes,1.934939866195518,0.7055136507681353,15.585148846327717
toras,1.934939866195518,0.7055136507681353,15.585148846327717
jades,1.9344003454167944,0.7055136507681353,15.583530283991546
tules,1.9317027415231751,0.7055136507681353,15.57543747231069
pries,1.9317027415231751,0.7055136507681353,15.57543747231069
sures,2.525175598119452,-1.0805759428626727,15.569766448468712
rohes,1.928465616850832,0.7055136507681353,15.56572609829366
blaes,1.928465616850832,0.7055136507681353,15.56572609829366
carns,1.9284656168508312,0.7055136507681353,15.565726098293657
dunes,1.9241494506210404,0.7055136507681353,15.552777599604283
barns,1.9214518467274209,0.7055136507681353,15.544684787923426
sokes,2.5160037448811456,-1.0805759428626727,15.542250888753792
files,1.9203728051699729,0.7055136507681353,15.541447663251082
japes,1.9203728051699729,0.7055136507681353,15.541447663251082
naves,1.9198332843912493,0.7055136507681353,15.539829100914911
carls,1.9192937636125258,0.7055136507681353,15.538210538578742
foxes,1.919293763612525,0.7055136507681353,15.538210538578738
hoves,1.9182147220550778,0.7055136507681353,15.534973413906396
coats,1.9182147220550778,0.7055136507681353,15.534973413906396
vires,1.9171356804976298,0.7055136507681353,15.531736289234054
rores,2.5100690163151835,-1.0805759428626727,15.524446703055906
boats,1.9112009519316675,0.7055136507681353,15.513932103536167
nodes,1.910661431152943,0.7055136507681353,15.512313541199994
waxes,1.909582389595495,0.7055136507681353,15.509076416527648
sines,2.5046738085279445,-1.0805759428626727,15.50826107969419
yages,1.9090428688167715,0.7055136507681353,15.507457854191479
loxes,1.9079638272593236,0.7055136507681353,15.504220729519133
tries,1.9079638272593236,0.7055136507681353,15.504220729519133
hajes,1.9036476610295328,0.7055136507681353,15.491272230829761
baits,1.9014895779146368,0.7055136507681353,15.484797981485073
runes,1.8933967662337785,0.7055136507681353,15.460519546442498
borts,1.890699162340159,0.7055136507681353,15.45242673476164
oaves,1.8858434753316438,0.7055136507681353,15.437859673736096
wines,1.8831458714380251,0.7055136507681353,15.429766862055239
jakes,1.8707368935273758,0.7055136507681353,15.392539928323291
tarns,1.8707368935273758,0.7055136507681353,15.392539928323291
moras,1.8691183311912043,0.7055136507681353,15.387684241314776
voces,1.8669602480763086,0.7055136507681353,15.381209991970088
nazes,1.8669602480763086,0.7055136507681353,15.381209991970088
mules,1.8658812065188606,0.7055136507681353,15.377972867297746
lunes,1.8658812065188606,0.7055136507681353,15.377972867297746
marts,1.864262644182689,0.7055136507681353,15.373117180289231
cutes,1.8642626441826884,0.7055136507681353,15.373117180289228
ports,1.8637231234039646,0.7055136507681353,15.371498617953058
kines,1.863183602625241,0.7055136507681353,15.369880055616886
dules,1.8615650402890696,0.7055136507681353,15.365024368608372
cants,1.8615650402890689,0.7055136507681353,15.36502436860837
hoxes,1.8604859987316218,0.7055136507681353,15.361787243936028
darts,1.8599464779528974,0.7055136507681353,15.360168681599855
butes,1.8572488740592779,0.7055136507681353,15.352075869918998
times,1.8556303117231063,0.7055136507681353,15.347220182910483
bants,1.8545512701656586,0.7055136507681353,15.34398305823814
daris,1.8502351039358675,0.7055136507681353,15.331034559548765
coals,1.849695583157144,0.7055136507681353,15.329415997212596
cains,1.8491560623784196,0.7055136507681353,15.327797434876423
cides,1.8480770208209725,0.7055136507681353,15.324560310204081
siles,2.4420893981959737,-1.0805759428626727,15.320507848698277
mites,1.8464584584848,0.7055136507681353,15.319704623195562
dites,1.84214229225501,0.7055136507681353,15.306756124506194
bices,1.8421422922550093,0.7055136507681353,15.30675612450619
bides,1.8410632506975613,0.7055136507681353,15.303518999833848
goras,1.8394446883613897,0.7055136507681353,15.298663312825333
corns,1.8383656468039418,0.7055136507681353,15.29542618815299
dries,1.8378261260252182,0.7055136507681353,15.293807625816818
gules,1.8362075636890467,0.7055136507681353,15.288951938808303
clies,1.8356680429103225,0.7055136507681353,15.28733337647213
bails,1.8329704390167036,0.7055136507681353,15.279240564791275
rules,1.830812355901808,0.7055136507681353,15.272766315446589
pants,1.8275752312294642,0.7055136507681353,15.263054941429555
garis,1.8248776273358447,0.7055136507681353,15.254962129748698
taros,1.822180023442226,0.7055136507681353,15.24686931806784
ceres,2.4161924008172266,-1.0805759428626727,15.242816856562035
wiles,1.8205614611060537,0.7055136507681353,15.242013631059326
coits,1.818403377991158,0.7055136507681353,15.235539381714638
vaxes,1.81732433643371,0.7055136507681353,15.232302257042292
gites,1.816784815654987,0.7055136507681353,15.230683694706125
noyes,1.8151662533188149,0.7055136507681353,15.225828007697608
pains,1.8151662533188149,0.7055136507681353,15.225828007697608
jobes,1.8146267325400913,0.7055136507681353,15.224209445361438
boars,1.8146267325400913,0.7055136507681353,15.224209445361438
beres,2.409178630693816,-1.0805759428626727,15.221775546191804
farts,1.813008170203919,0.7055136507681353,15.21935375835292
rites,1.8113896078677483,0.7055136507681353,15.214498071344408
pails,1.8059944000805095,0.7055136507681353,15.198312447982692
cases,2.40000677745551,-1.0805759428626727,15.194259986476887
porns,1.804375837744337,0.7055136507681353,15.193456760974176
colas,1.8038363169656135,0.7055136507681353,15.191838198638004
plies,1.8016782338507176,0.7055136507681353,15.185363949293317
darns,1.8005991922932698,0.7055136507681353,15.182126824620973
bases,2.3929930073320995,-1.0805759428626727,15.173218676106654
bolas,1.7968225468422032,0.7055136507681353,15.170796888267773
marls,1.7957435052847552,0.7055136507681353,15.16755976359543
moats,1.7946644637273073,0.7055136507681353,15.164322638923085
laris,1.7919668598336878,0.7055136507681353,15.156229827242228
tates,2.3870582787661365,-1.0805759428626727,15.155414490408765
tains,1.7914273390549642,0.7055136507681353,15.154611264906055
tices,1.7914273390549642,0.7055136507681353,15.154611264906055
fries,1.79088781827624,0.7055136507681353,15.152992702569883
vines,1.79088781827624,0.7055136507681353,15.152992702569883
doats,1.7903482974975162,0.7055136507681353,15.151374140233713
tides,1.7903482974975162,0.7055136507681353,15.151374140233713
jures,1.7898087767187927,0.7055136507681353,15.14975557789754
peres,2.382202591757622,-1.0805759428626727,15.140847429383221
dimes,1.785492610489001,0.7055136507681353,15.136807079208166
lites,1.7838740481528295,0.7055136507681353,15.131951392199653
tails,1.782255485816658,0.7055136507681353,15.127095705191138
jokes,1.7806369234804864,0.7055136507681353,15.122240018182623
pairs,1.7779393195868662,0.7055136507681353,15.114147206501762
bikes,1.7773997988081427,0.7055136507681353,15.112528644165593
tiges,1.7763207572506947,0.7055136507681353,15.109291519493247
carks,1.7747021949145232,0.7055136507681353,15.104435832484732
morts,1.7741626741357996,0.7055136507681353,15.102817270148563
noxes,1.772004591020904,0.7055136507681353,15.096343020803875
pases,2.3660169683959054,-1.0805759428626727,15.092290559298071
dorts,1.769846507906008,0.7055136507681353,15.089868771459187
yokes,1.7693069871272844,0.7055136507681353,15.088250209123018
yowes,1.76876746634856,0.7055136507681353,15.086631646786843
barks,1.7676884247911129,0.7055136507681353,15.083394522114503
cives,1.7671489040123884,0.7055136507681353,15.08177595977833
goats,1.7649908208974934,0.7055136507681353,15.075301710433644
toeas,1.7644513001187698,0.7055136507681353,15.073683148097473
teres,2.3584636774937704,-1.0805759428626727,15.069630686591667
doris,1.7601351338889781,0.7055136507681353,15.060734649408097
froes,1.7595956131102546,0.7055136507681353,15.059116087071928
horas,1.759056092331531,0.7055136507681353,15.057497524735757
coins,1.7590560923315302,0.7055136507681353,15.057497524735755
crues,1.7585165715528066,0.7055136507681353,15.055878962399582
cards,1.7574375299953586,0.7055136507681353,15.05264183772724
arles,1.7563584884379109,0.7055136507681353,15.049404713054896
hules,1.7558189676591873,0.7055136507681353,15.047786150718725
gaits,1.7552794468804636,0.7055136507681353,15.046167588382556
palis,1.7552794468804636,0.7055136507681353,15.046167588382556
rimes,1.7547399261017393,0.7055136507681353,15.044549026046383
harts,1.7542004053230158,0.7055136507681353,15.04293046371021
bards,1.7504237598719483,0.7055136507681353,15.031600527357009
pikes,1.7504237598719483,0.7055136507681353,15.031600527357009
coils,1.7498842390932248,0.7055136507681353,15.029981965020838
raits,1.7498842390932248,0.7055136507681353,15.029981965020838
aides,1.7482656767570532,0.7055136507681353,15.025126278012323
tases,2.342278054132054,-1.0805759428626727,15.021073816506517
tolas,1.7461075936421575,0.7055136507681353,15.018652028667635
farls,1.744489031305986,0.7055136507681353,15.013796341659122
soras,2.3395804502384343,-1.0805759428626727,15.012981004825658
zaxes,1.743409989748538,0.7055136507681353,15.010559216986778
monas,1.7428704689698145,0.7055136507681353,15.008940654650608
boils,1.7428704689698145,0.7055136507681353,15.008940654650608
larns,1.74233094819109,0.7055136507681353,15.007322092314434
baels,1.7417914274123665,0.7055136507681353,15.005703529978263
mutes,1.7407123858549185,0.7055136507681353,15.00246640530592
parks,1.7407123858549185,0.7055136507681353,15.00246640530592
donas,1.7385543027400228,0.7055136507681353,14.995992155961233
ponts,1.7374752611825748,0.7055136507681353,14.992755031288887
moans,1.7353171780676797,0.7055136507681353,14.986280781944203
goris,1.7347776572889553,0.7055136507681353,14.98466221960803
dants,1.7336986157315073,0.7055136507681353,14.981425094935686
saris,2.3250133892128892,-1.0805759428626727,14.969279821749023
carps,1.728842928722992,0.7055136507681353,14.966858033910139
manis,1.7283034079442692,0.7055136507681353,14.965239471573971
limes,1.7272243663868214,0.7055136507681353,14.962002346901627
tikes,1.7266848456080977,0.7055136507681353,14.960383784565456
mains,1.725605804050649,0.7055136507681353,14.95714665989311
pards,1.723447720935754,0.7055136507681353,14.950672410548425
forts,1.7229082001570297,0.7055136507681353,14.949053848212252
barps,1.7218291585995817,0.7055136507681353,14.94581672353991
coirs,1.7218291585995817,0.7055136507681353,14.94581672353991
sites,2.316920577532031,-1.0805759428626727,14.94500138670645
dices,1.7212896378208589,0.7055136507681353,14.94419816120374
boets,1.7202105962634109,0.7055136507681353,14.940961036531396
zines,1.7169734715910672,0.7055136507681353,14.931249662514364
mails,1.7164339508123436,0.7055136507681353,14.929631100178195
morns,1.7148153884761712,0.7055136507681353,14.924775413169677
coses,2.3099068074086206,-1.0805759428626727,14.923960076336218
barms,1.7131968261399997,0.7055136507681353,14.919919726161162
warts,1.7131968261399997,0.7055136507681353,14.919919726161162
cubes,1.7126573053612761,0.7055136507681353,14.918301163824992
puces,1.7094201806889333,0.7055136507681353,14.908589789807962
colts,1.7088806599102089,0.7055136507681353,14.90697122747179
gants,1.7083411391314853,0.7055136507681353,14.90535266513562
bizes,1.7072620975740374,0.7055136507681353,14.902115540463274
faros,1.7051040144591414,0.7055136507681353,14.895641291118586
aloes,1.7045644936804178,0.7055136507681353,14.894022728782417
rants,1.7029459313442463,0.7055136507681353,14.889167041773902
bolts,1.7018668897867986,0.7055136507681353,14.88592991710156
loris,1.7018668897867986,0.7055136507681353,14.88592991710156
totes,2.296958308719247,-1.0805759428626727,14.885114580268096
trues,1.7007878482293506,0.7055136507681353,14.882692792429214
roans,1.7002483274506262,0.7055136507681353,14.881074230093041
boaks,1.698090244335732,0.7055136507681353,14.87459998074836
koras,1.698090244335731,0.7055136507681353,14.874599980748357
meres,2.292642142489456,-1.0805759428626727,14.872166081578724
goals,1.6964716819995596,0.7055136507681353,14.869744293739842
gains,1.695932161220836,0.7055136507681353,14.868125731403673
wites,1.6953926404421116,0.7055136507681353,14.866507169067498
moits,1.694853119663388,0.7055136507681353,14.864888606731327
harns,1.6948531196633874,0.7055136507681353,14.864888606731327
poets,1.6932345573272165,0.7055136507681353,14.860032919722812
karts,1.6932345573272158,0.7055136507681353,14.860032919722812
ranis,1.6932345573272158,0.7055136507681353,14.860032919722812
deres,2.288325976259665,-1.0805759428626727,14.85921758288935
toils,1.6921555157697687,0.7055136507681353,14.85679579505047
calos,1.6910764742123208,0.7055136507681353,14.853558670378126
wries,1.6910764742123208,0.7055136507681353,14.853558670378126
taels,1.6910764742123208,0.7055136507681353,14.853558670378126
babes,2.286167893144769,-1.0805759428626727,14.852743333544662
rains,1.6905369534335972,0.7055136507681353,14.851940108041955
rices,1.6905369534335972,0.7055136507681353,14.851940108041955
doits,1.6905369534335963,0.7055136507681353,14.851940108041951
rides,1.6894579118761492,0.7055136507681353,14.848702983369613
mairs,1.6883788703187013,0.7055136507681353,14.845465858697267
benes,2.282930768472426,-1.0805759428626727,14.843031959527634
